line	subcard	key1	iast	sense_tag	tag_vocabulary	class	column	page	volume	review_status	reviewer	flag
9005	vas~~h0_zz_pwkvn	vas	vas	pwkvn-2	free-form-provenance-label	tag-not-a-sense-path	6-0825	6-p0413	6	ai_translated	None	сегментация под вопросом
9006	vas~~h0_zz_pwkvn	vas	vas	pwkvn-3	free-form-provenance-label	tag-not-a-sense-path	6-0825	6-p0413	6	ai_translated	None	сегментация под вопросом
9007	vas~~h0_zz_pwkvn	vas	vas	pwkvn-4	free-form-provenance-label	tag-not-a-sense-path	6-0825	6-p0413	6	ai_translated	None	сегментация под вопросом
9009	vas~~h10_00_pwg00	vas	vas	5a	sense-path-like	sense-path-unresolved	6-0825	6-p0413	6	ai_translated	None	сегментация под вопросом
9010	vas~~h11_00_pwg00	vas	vas	main	free-form-provenance-label	tag-not-a-sense-path	6-0825	6-p0413	6	ai_translated	None	сегментация под вопросом
9011	vas~~h11_00_pwg00	vas	vas	sub-1	free-form-provenance-label	tag-not-a-sense-path	6-0825	6-p0413	6	ai_translated	None	сегментация под вопросом
9012	vas~~h11_00_pwg00	vas	vas	sub-2	free-form-provenance-label	tag-not-a-sense-path	6-0825	6-p0413	6	ai_translated	None	сегментация под вопросом
9013	vas~~h12_00_pwg00	vas	vas	2a	sense-path-like	sense-path-unresolved	6-0825	6-p0413	6	ai_translated	None	сегментация под вопросом
9015	vas~~h1_00_pwg00	vas	vas	2 (simple verb)	free-form-provenance-label	tag-not-a-sense-path	6-0825	6-p0413	6	ai_translated	None	сегментация под вопросом
9016	vas~~h1_00_pwg00	vas	vas	T139 — 1) (caus./desid. forms, sub-senses 1–3)	free-form-provenance-label	tag-not-a-sense-path	6-0825	6-p0413	6	ai_translated	None	сегментация под вопросом
9017	vas~~h1_00_pwg00	vas	vas	T140 — caus. aufleuchten machen	free-form-provenance-label	tag-not-a-sense-path	6-0825	6-p0413	6	ai_translated	None	сегментация под вопросом
9018	vas~~h1_00_pwg00	vas	vas	T141 — bei Tagesanbruch	free-form-provenance-label	tag-not-a-sense-path	6-0825	6-p0413	6	ai_translated	None	сегментация под вопросом
9019	vas~~h1_00_pwg00	vas	vas	T142	free-form-provenance-label	tag-not-a-sense-path	6-0825	6-p0413	6	ai_translated	None	сегментация под вопросом
9020	vas~~h1_00_pwg00	vas	vas	T143 — 1) durch Helle vertreiben	free-form-provenance-label	tag-not-a-sense-path	6-0825	6-p0413	6	ai_translated	None	сегментация под вопросом
9021	vas~~h1_00_pwg00	vas	vas	T144 — 2) erlöschen	free-form-provenance-label	tag-not-a-sense-path	6-0825	6-p0413	6	ai_translated	None	сегментация под вопросом
9022	vas~~h1_00_pwg00	vas	vas	T145	free-form-provenance-label	tag-not-a-sense-path	6-0825	6-p0413	6	ai_translated	None	сегментация под вопросом
9023	vas~~h1_00_pwg00	vas	vas	T146	free-form-provenance-label	tag-not-a-sense-path	6-0825	6-p0413	6	ai_translated	None	сегментация под вопросом
9024	vas~~h1_00_pwg00	vas	vas	T147 — 1) aufleuchten, in oder an das Licht treten	free-form-provenance-label	tag-not-a-sense-path	6-0825	6-p0413	6	ai_translated	None	сегментация под вопросом
9025	vas~~h1_00_pwg00	vas	vas	T148 — 2) erhellen	free-form-provenance-label	tag-not-a-sense-path	6-0825	6-p0413	6	ai_translated	None	сегментация под вопросом
9026	vas~~h1_00_pwg00	vas	vas	T149 — hell werden über, zur Zeit von	free-form-provenance-label	tag-not-a-sense-path	6-0825	6-p0413	6	ai_translated	None	сегментация под вопросом
9027	vas~~h1_00_pwg00	vas	vas	T150 — aufleuchten von — her	free-form-provenance-label	tag-not-a-sense-path	6-0825	6-p0413	6	ai_translated	None	сегментация под вопросом
9028	vas~~h2_00_pwg00	vas	vas	3 (main sense)	free-form-provenance-label	tag-not-a-sense-path	6-0825	6-p0413	6	ai_translated	None	сегментация под вопросом
9029	vas~~h2_01_sec_1	vas	vas	caus.	free-form-provenance-label	tag-not-a-sense-path	6-0825	6-p0413	6	ai_translated	None	сегментация под вопросом
9030	vas~~h2_02_a_di	vas	adhivas	T7 — anziehen	free-form-provenance-label	tag-not-a-sense-path	6-0825	6-p0413	6	ai_translated	None	сегментация под вопросом
9031	vas~~h2_02_a_di	vas	adhivas	T8 — 2.	free-form-provenance-label	tag-not-a-sense-path	6-0825	6-p0413	6	ai_translated	None	сегментация под вопросом
9032	vas~~h2_03_anu	vas	vas	T11 — bekleiden, umfangen, umgeben	free-form-provenance-label	tag-not-a-sense-path	6-0825	6-p0413	6	ai_translated	None	сегментация под вопросом
9033	vas~~h2_04_a_bi	vas	vas	T15 — sich hüllen in	free-form-provenance-label	tag-not-a-sense-path	6-0825	6-p0413	6	ai_translated	None	сегментация под вопросом
9034	vas~~h2_05_upa	vas	upavas	T4	free-form-provenance-label	tag-not-a-sense-path	6-0825	6-p0413	6	ai_translated	None	сегментация под вопросом
9035	vas~~h2_06_ni	vas	nivas	T33 — anziehen über ein anderes Gewand / umthun, anlegen	free-form-provenance-label	tag-not-a-sense-path	6-0825	6-p0413	6	ai_translated	None	сегментация под вопросом
9036	vas~~h2_07_pratini	vas	vas	T4	free-form-provenance-label	tag-not-a-sense-path	6-0825	6-p0413	6	ai_translated	None	сегментация под вопросом
9037	vas~~h2_08_sa_mni	vas	vas	saMni	free-form-provenance-label	tag-not-a-sense-path	6-0825	6-p0413	6	ai_translated	None	сегментация под вопросом
9038	vas~~h2_09_pari	vas	vas	pari 1)	free-form-provenance-label	tag-not-a-sense-path	6-0825	6-p0413	6	ai_translated	None	сегментация под вопросом
9039	vas~~h2_09_pari	vas	vas	pari 2)	free-form-provenance-label	tag-not-a-sense-path	6-0825	6-p0413	6	ai_translated	None	сегментация под вопросом
9040	vas~~h2_10_pra	vas	vas	pra	free-form-provenance-label	tag-not-a-sense-path	6-0825	6-p0413	6	ai_translated	None	сегментация под вопросом
9042	vas~~h2_12_vi	vas	vas	vi 1)	free-form-provenance-label	tag-not-a-sense-path	6-0825	6-p0413	6	ai_translated	None	сегментация под вопросом
9043	vas~~h2_12_vi	vas	vas	vi 2) (1st instance)	free-form-provenance-label	tag-not-a-sense-path	6-0825	6-p0413	6	ai_translated	None	сегментация под вопросом
9044	vas~~h2_12_vi	vas	vas	vi 2) (2nd instance)	free-form-provenance-label	tag-not-a-sense-path	6-0825	6-p0413	6	ai_translated	None	сегментация под вопросом
9045	vas~~h2_13_sam	vas	vas	sam	free-form-provenance-label	tag-not-a-sense-path	6-0825	6-p0413	6	ai_translated	None	сегментация под вопросом
9046	vas~~h2_14_a_bisam	vas	vas	aBisam	free-form-provenance-label	tag-not-a-sense-path	6-0825	6-p0413	6	ai_translated	None	сегментация под вопросом
9048	vas~~h4_00_pwg00	vas	vas	head	free-form-provenance-label	tag-not-a-sense-path	6-0827	6-p0414	6	ai_translated	None	сегментация под вопросом
9049	vas~~h4_00_pwg00	vas	vas	1)	free-form-provenance-label	tag-not-a-sense-path	6-0827	6-p0414	6	ai_translated	None	сегментация под вопросом
9050	vas~~h4_00_pwg00	vas	vas	1) [cohabitation subsense]	free-form-provenance-label	tag-not-a-sense-path	6-0827	6-p0414	6	ai_translated	None	сегментация под вопросом
9051	vas~~h4_00_pwg00	vas	vas	1) [animal subsense]	free-form-provenance-label	tag-not-a-sense-path	6-0827	6-p0414	6	ai_translated	None	сегментация под вопросом
9052	vas~~h4_00_pwg00	vas	vas	1) [negation subsense]	free-form-provenance-label	tag-not-a-sense-path	6-0827	6-p0414	6	ai_translated	None	сегментация под вопросом
9053	vas~~h4_00_pwg00	vas	vas	1) [location subsense]	free-form-provenance-label	tag-not-a-sense-path	6-0827	6-p0414	6	ai_translated	None	сегментация под вопросом
9061	vas~~h4_00_pwg01	vas	vas	4b	sense-path-like	parent-split	6-0827	6-p0414	6	ai_translated	None	сегментация под вопросом
9062	vas~~h4_00_pwg01	vas	vas	4b-α	free-form-provenance-label	tag-not-a-sense-path	6-0827	6-p0414	6	ai_translated	None	сегментация под вопросом
9063	vas~~h4_00_pwg01	vas	vas	4b-β	free-form-provenance-label	tag-not-a-sense-path	6-0827	6-p0414	6	ai_translated	None	сегментация под вопросом
9064	vas~~h4_00_pwg01	vas	vas	4b-γ	free-form-provenance-label	tag-not-a-sense-path	6-0827	6-p0414	6	ai_translated	None	сегментация под вопросом
9065	vas~~h4_01_sec_1	vas	vas	caus.	free-form-provenance-label	tag-not-a-sense-path	6-0827	6-p0414	6	ai_translated	None	сегментация под вопросом
9074	vas~~h4_02_sec_2	vas	vas	desid.	free-form-provenance-label	tag-not-a-sense-path	6-0827	6-p0414	6	ai_translated	None	сегментация под вопросом
9075	vas~~h4_03_a_di	vas	adhivas	main	free-form-provenance-label	tag-not-a-sense-path	6-0827	6-p0414	6	ai_translated	None	сегментация под вопросом
9076	vas~~h4_03_a_di	vas	adhivas	PPP-1	free-form-provenance-label	tag-not-a-sense-path	6-0827	6-p0414	6	ai_translated	None	сегментация под вопросом
9077	vas~~h4_03_a_di	vas	adhivas	PPP-2	free-form-provenance-label	tag-not-a-sense-path	6-0827	6-p0414	6	ai_translated	None	сегментация под вопросом
9078	vas~~h4_03_a_di	vas	adhivas	PPP-3	free-form-provenance-label	tag-not-a-sense-path	6-0827	6-p0414	6	ai_translated	None	сегментация под вопросом
9079	vas~~h4_03_a_di	vas	adhivas	PPP-4	free-form-provenance-label	tag-not-a-sense-path	6-0827	6-p0414	6	ai_translated	None	сегментация под вопросом
9080	vas~~h4_03_a_di	vas	adhivas	caus-head	free-form-provenance-label	tag-not-a-sense-path	6-0827	6-p0414	6	ai_translated	None	сегментация под вопросом
9081	vas~~h4_03_a_di	vas	adhivas	caus-1	free-form-provenance-label	tag-not-a-sense-path	6-0827	6-p0414	6	ai_translated	None	сегментация под вопросом
9082	vas~~h4_03_a_di	vas	adhivas	caus-2	free-form-provenance-label	tag-not-a-sense-path	6-0827	6-p0414	6	ai_translated	None	сегментация под вопросом
9083	vas~~h4_03_a_di	vas	adhivas	caus-3	free-form-provenance-label	tag-not-a-sense-path	6-0827	6-p0414	6	ai_translated	None	сегментация под вопросом
9084	vas~~h4_03_a_di	vas	adhivas	caus-4	free-form-provenance-label	tag-not-a-sense-path	6-0827	6-p0414	6	ai_translated	None	сегментация под вопросом
9085	vas~~h4_04_anu	vas	vas	main	free-form-provenance-label	tag-not-a-sense-path	6-0827	6-p0414	6	ai_translated	None	сегментация под вопросом
9090	vas~~h4_04_anu	vas	vas	caus	free-form-provenance-label	tag-not-a-sense-path	6-0827	6-p0414	6	ai_translated	None	сегментация под вопросом
9091	vas~~h4_05_samanu	vas	vas	main	free-form-provenance-label	tag-not-a-sense-path	6-0827	6-p0414	6	ai_translated	None	сегментация под вопросом
9102	vas~~h4_08__a	vas	ā+vas	Ātmanepada-1	free-form-provenance-label	tag-not-a-sense-path	6-0827	6-p0414	6	ai_translated	None	сегментация под вопросом
9103	vas~~h4_08__a	vas	ā+vas	Ātmanepada-2	free-form-provenance-label	tag-not-a-sense-path	6-0827	6-p0414	6	ai_translated	None	сегментация под вопросом
9104	vas~~h4_08__a	vas	ā+vas	Ātmanepada-3	free-form-provenance-label	tag-not-a-sense-path	6-0827	6-p0414	6	ai_translated	None	сегментация под вопросом
9113	vas~~h4_13_ud	vas	ud+vas	Nachtrag	free-form-provenance-label	tag-not-a-sense-path	6-0827	6-p0414	6	ai_translated	None	сегментация под вопросом
9122	vas~~h4_16_upa	vas	upa-vas	causative-1	free-form-provenance-label	tag-not-a-sense-path	6-0827	6-p0414	6	ai_translated	None	сегментация под вопросом
9123	vas~~h4_16_upa	vas	upa-vas	causative-2	free-form-provenance-label	tag-not-a-sense-path	6-0827	6-p0414	6	ai_translated	None	сегментация под вопросом
9127	vas~~h4_18_ni	vas	nivas	1 (примеры)	free-form-provenance-label	tag-not-a-sense-path	6-0827	6-p0414	6	ai_translated	None	сегментация под вопросом
9132	vas~~h4_18_ni	vas	nivas	cau.-intro	free-form-provenance-label	tag-not-a-sense-path	6-0827	6-p0414	6	ai_translated	None	сегментация под вопросом
9133	vas~~h4_18_ni	vas	nivas	cau. 1	free-form-provenance-label	tag-not-a-sense-path	6-0827	6-p0414	6	ai_translated	None	сегментация под вопросом
9134	vas~~h4_18_ni	vas	nivas	cau. 2	free-form-provenance-label	tag-not-a-sense-path	6-0827	6-p0414	6	ai_translated	None	сегментация под вопросом
9135	vas~~h4_18_ni	vas	nivas	cau. 3	free-form-provenance-label	tag-not-a-sense-path	6-0827	6-p0414	6	ai_translated	None	сегментация под вопросом
9136	vas~~h4_18_ni	vas	nivas	cau.-tail	free-form-provenance-label	tag-not-a-sense-path	6-0827	6-p0414	6	ai_translated	None	сегментация под вопросом
9140	vas~~h4_21_nis	vas	nirvas	caus_intro	free-form-provenance-label	tag-not-a-sense-path	6-0827	6-p0414	6	ai_translated	None	сегментация под вопросом
9141	vas~~h4_21_nis	vas	nirvas	caus_1	free-form-provenance-label	tag-not-a-sense-path	6-0827	6-p0414	6	ai_translated	None	сегментация под вопросом
9142	vas~~h4_21_nis	vas	nirvas	caus_2	free-form-provenance-label	tag-not-a-sense-path	6-0827	6-p0414	6	ai_translated	None	сегментация под вопросом
9143	vas~~h4_21_nis	vas	nirvas	caus_ref	free-form-provenance-label	tag-not-a-sense-path	6-0827	6-p0414	6	ai_translated	None	сегментация под вопросом
9145	vas~~h4_22_pari	vas	parivas	caus	free-form-provenance-label	tag-not-a-sense-path	6-0827	6-p0414	6	ai_translated	None	сегментация под вопросом
9149	vas~~h4_23_pra	vas	pravas	Nachtrag	free-form-provenance-label	tag-not-a-sense-path	6-0827	6-p0414	6	ai_translated	None	сегментация под вопросом
9155	vas~~h4_26_prati	vas	prativas	Nachtrag-caus	free-form-provenance-label	tag-not-a-sense-path	6-0827	6-p0414	6	ai_translated	None	сегментация под вопросом
9160	vas~~h4_27_vi	vas	vivas	caus-1	free-form-provenance-label	tag-not-a-sense-path	6-0827	6-p0414	6	ai_translated	None	сегментация под вопросом
9161	vas~~h4_27_vi	vas	vivas	caus-2	free-form-provenance-label	tag-not-a-sense-path	6-0827	6-p0414	6	ai_translated	None	сегментация под вопросом
9162	vas~~h4_27_vi	vas	vivas	Nachtrag	free-form-provenance-label	tag-not-a-sense-path	6-0827	6-p0414	6	ai_translated	None	сегментация под вопросом
9167	vas~~h4_29_sam	vas	sam+vas	caus-1	free-form-provenance-label	tag-not-a-sense-path	6-0827	6-p0414	6	ai_translated	None	сегментация под вопросом
9168	vas~~h4_29_sam	vas	sam+vas	caus-2	free-form-provenance-label	tag-not-a-sense-path	6-0827	6-p0414	6	ai_translated	None	сегментация под вопросом
9173	vas~~h7_00_pwg00	vas	vas	main	free-form-provenance-label	tag-not-a-sense-path	6-0837	6-p0419	6	ai_translated	None	сегментация под вопросом
9179	vas~~h7_00_pwg00	vas	vas	7	sense-path-like	sense-path-unresolved	6-0837	6-p0419	6	ai_translated	None	сегментация под вопросом
9191	vi_s~~h0_06_a_bi	viS	viś	caus	free-form-provenance-label	tag-not-a-sense-path	6-1187	6-p0594	6	ai_translated	None	сегментация под вопросом
9198	vi_s~~h0_07__a_1	viS	āviś	Caus.	free-form-provenance-label	tag-not-a-sense-path	6-1187	6-p0594	6	ai_translated	None	сегментация под вопросом
9214	vi_s~~h0_16_sam_a	viS	samāviś	caus_1	free-form-provenance-label	tag-not-a-sense-path	6-1187	6-p0594	6	ai_translated	None	сегментация под вопросом
9215	vi_s~~h0_16_sam_a	viS	samāviś	caus_2	free-form-provenance-label	tag-not-a-sense-path	6-1187	6-p0594	6	ai_translated	None	сегментация под вопросом
9216	vi_s~~h0_16_sam_a	viS	samāviś	caus_3	free-form-provenance-label	tag-not-a-sense-path	6-1187	6-p0594	6	ai_translated	None	сегментация под вопросом
9225	vi_s~~h0_17_upa	viS	upaviś	caus_header	free-form-provenance-label	tag-not-a-sense-path	6-1187	6-p0594	6	ai_translated	None	сегментация под вопросом
9226	vi_s~~h0_17_upa	viS	upaviś	caus_1	free-form-provenance-label	tag-not-a-sense-path	6-1187	6-p0594	6	ai_translated	None	сегментация под вопросом
9227	vi_s~~h0_17_upa	viS	upaviś	caus_2	free-form-provenance-label	tag-not-a-sense-path	6-1187	6-p0594	6	ai_translated	None	сегментация под вопросом
9228	vi_s~~h0_17_upa	viS	upaviś	caus_3	free-form-provenance-label	tag-not-a-sense-path	6-1187	6-p0594	6	ai_translated	None	сегментация под вопросом
9229	vi_s~~h0_17_upa	viS	upaviś	caus_4	free-form-provenance-label	tag-not-a-sense-path	6-1187	6-p0594	6	ai_translated	None	сегментация под вопросом
9233	vi_s~~h0_21_samupopa	viS	viś	sich setzen	free-form-provenance-label	tag-not-a-sense-path	6-1187	6-p0594	6	ai_translated	None	сегментация под вопросом
9234	vi_s~~h0_22_paryupa	viS	viś	sich herumsetzen	free-form-provenance-label	tag-not-a-sense-path	6-1187	6-p0594	6	ai_translated	None	сегментация под вопросом
9235	vi_s~~h0_23_pratyupa	viS	viś	sich gegen Jmd setzen … nicht von seiner Seite weichen … Jmd entgegentreten, Opposition machen	free-form-provenance-label	tag-not-a-sense-path	6-1187	6-p0594	6	ai_translated	None	сегментация под вопросом
9236	vi_s~~h0_24_vyupa	viS	viś	da und dort sich setzen	free-form-provenance-label	tag-not-a-sense-path	6-1187	6-p0594	6	ai_translated	None	сегментация под вопросом
9237	vi_s~~h0_25_samupa	viS	viś	1) sich zusammen setzen, sich setzen	free-form-provenance-label	tag-not-a-sense-path	6-1187	6-p0594	6	ai_translated	None	сегментация под вопросом
9238	vi_s~~h0_25_samupa	viS	viś	2) verschlafen	free-form-provenance-label	tag-not-a-sense-path	6-1187	6-p0594	6	ai_translated	None	сегментация под вопросом
9239	vi_s~~h0_25_samupa	viS	viś	sich setzen lassen, sitzen heissen; sich lagern lassen	free-form-provenance-label	tag-not-a-sense-path	6-1187	6-p0594	6	ai_translated	None	сегментация под вопросом
9240	vi_s~~h0_26_ni_0	viS	viś	introductory / grammatical preamble	free-form-provenance-label	tag-not-a-sense-path	6-1187	6-p0594	6	ai_translated	None	сегментация под вопросом
9241	vi_s~~h0_26_ni_0	viS	viś	1) hineingehen, heimgehen; sich zur Ruhe begeben, sich legen; sich lagern	free-form-provenance-label	tag-not-a-sense-path	6-1187	6-p0594	6	ai_translated	None	сегментация под вопросом
9242	vi_s~~h0_26_ni_0	viS	viś	2) sich flüchten zu	free-form-provenance-label	tag-not-a-sense-path	6-1187	6-p0594	6	ai_translated	None	сегментация под вопросом
9243	vi_s~~h0_26_ni_0	viS	viś	3) sich setzen	free-form-provenance-label	tag-not-a-sense-path	6-1187	6-p0594	6	ai_translated	None	сегментация под вопросом
9244	vi_s~~h0_26_ni_0	viS	viś	4) hinuntersinken	free-form-provenance-label	tag-not-a-sense-path	6-1187	6-p0594	6	ai_translated	None	сегментация под вопросом
9245	vi_s~~h0_26_ni_0	viS	viś	5) sich niederlassen; ein Haus gründen, heirathen	free-form-provenance-label	tag-not-a-sense-path	6-1187	6-p0594	6	ai_translated	None	сегментация под вопросом
9246	vi_s~~h0_26_ni_0	viS	viś	6) gegründet werden	free-form-provenance-label	tag-not-a-sense-path	6-1187	6-p0594	6	ai_translated	None	сегментация под вопросом
9247	vi_s~~h0_26_ni_0	viS	viś	7) sich hinwenden zu, sich richten auf; obliegen	free-form-provenance-label	tag-not-a-sense-path	6-1187	6-p0594	6	ai_translated	None	сегментация под вопросом
9248	vi_s~~h0_26_ni_0	viS	viś	8) zukommen (abgehen); zur Anwendung kommen	free-form-provenance-label	tag-not-a-sense-path	6-1187	6-p0594	6	ai_translated	None	сегментация под вопросом
9249	vi_s~~h0_26_ni_0	viS	viś	9) sich legen; sich beruhigen, aufhören	free-form-provenance-label	tag-not-a-sense-path	6-1187	6-p0594	6	ai_translated	None	сегментация под вопросом
9250	vi_s~~h0_26_ni_0	viS	viś	10) PPP — a) zur Ruhe gegangen; gelagert; aufgestellt; an einem Orte verweilend, sich aufhaltend	free-form-provenance-label	tag-not-a-sense-path	6-1187	6-p0594	6	ai_translated	None	сегментация под вопросом
9251	vi_s~~h0_26_ni_0	viS	viś	10b) hineingegangen, eingedrungen; ruhend in, auf, steckend an, in; gerichtet auf	free-form-provenance-label	tag-not-a-sense-path	6-1187	6-p0594	6	ai_translated	None	сегментация под вопросом
9252	vi_s~~h0_26_ni_0	viS	viś	10c) gelegen	free-form-provenance-label	tag-not-a-sense-path	6-1187	6-p0594	6	ai_translated	None	сегментация под вопросом
9253	vi_s~~h0_26_ni_0	viS	viś	10d) sitzend	free-form-provenance-label	tag-not-a-sense-path	6-1187	6-p0594	6	ai_translated	None	сегментация под вопросом
9254	vi_s~~h0_26_ni_0	viS	viś	10e) der sich häuslich niedergelassen hat, verheirathet	free-form-provenance-label	tag-not-a-sense-path	6-1187	6-p0594	6	ai_translated	None	сегментация под вопросом
9255	vi_s~~h0_26_ni_0	viS	viś	10f) gegründet, angelegt	free-form-provenance-label	tag-not-a-sense-path	6-1187	6-p0594	6	ai_translated	None	сегментация под вопросом
9256	vi_s~~h0_26_ni_0	viS	viś	10g) bezogen, eingenommen	free-form-provenance-label	tag-not-a-sense-path	6-1187	6-p0594	6	ai_translated	None	сегментация под вопросом
9257	vi_s~~h0_26_ni_0	viS	viś	10h) begonnen	free-form-provenance-label	tag-not-a-sense-path	6-1187	6-p0594	6	ai_translated	None	сегментация под вопросом
9258	vi_s~~h0_26_ni_1	viS	niviś	i	sense-path-like	sense-path-unresolved	6-1187	6-p0594	6	ai_translated	None	сегментация под вопросом
9273	vi_s~~h0_26_ni_2	viS	niviś	Nachtr.	free-form-provenance-label	tag-not-a-sense-path	6-1187	6-p0594	6	ai_translated	None	сегментация под вопросом
9274	vi_s~~h0_27_a_dini	viS	viś	intro	free-form-provenance-label	tag-not-a-sense-path	6-1187	6-p0594	6	ai_translated	None	сегментация под вопросом
9277	vi_s~~h0_28_a_bini	viS	viś	intro-act	free-form-provenance-label	tag-not-a-sense-path	6-1187	6-p0594	6	ai_translated	None	сегментация под вопросом
9284	vi_s~~h0_28_a_bini	viS	viś	caus-intro	free-form-provenance-label	tag-not-a-sense-path	6-1187	6-p0594	6	ai_translated	None	сегментация под вопросом
9285	vi_s~~h0_28_a_bini	viS	viś	caus-1	free-form-provenance-label	tag-not-a-sense-path	6-1187	6-p0594	6	ai_translated	None	сегментация под вопросом
9286	vi_s~~h0_28_a_bini	viS	viś	caus-2	free-form-provenance-label	tag-not-a-sense-path	6-1187	6-p0594	6	ai_translated	None	сегментация под вопросом
9287	vi_s~~h0_28_a_bini	viS	viś	caus-3	free-form-provenance-label	tag-not-a-sense-path	6-1187	6-p0594	6	ai_translated	None	сегментация под вопросом
9288	vi_s~~h0_28_a_bini	viS	viś	caus-4	free-form-provenance-label	tag-not-a-sense-path	6-1187	6-p0594	6	ai_translated	None	сегментация под вопросом
9289	vi_s~~h0_29_pratya_bini	viS	viś	note	free-form-provenance-label	tag-not-a-sense-path	6-1187	6-p0594	6	ai_translated	None	сегментация под вопросом
9290	vi_s~~h0_30_upani	viS	upaniviś	intro-partic	free-form-provenance-label	tag-not-a-sense-path	6-1187	6-p0594	6	ai_translated	None	сегментация под вопросом
9294	vi_s~~h0_30_upani	viS	upaniviś	caus-intro	free-form-provenance-label	tag-not-a-sense-path	6-1187	6-p0594	6	ai_translated	None	сегментация под вопросом
9295	vi_s~~h0_30_upani	viS	upaniviś	caus-1	free-form-provenance-label	tag-not-a-sense-path	6-1187	6-p0594	6	ai_translated	None	сегментация под вопросом
9296	vi_s~~h0_30_upani	viS	upaniviś	caus-2	free-form-provenance-label	tag-not-a-sense-path	6-1187	6-p0594	6	ai_translated	None	сегментация под вопросом
9300	vi_s~~h0_34_vini	viS	viniviś	part.	free-form-provenance-label	tag-not-a-sense-path	6-1187	6-p0594	6	ai_translated	None	сегментация под вопросом
9305	vi_s~~h0_34_vini	viS	viniviś	verb.1	free-form-provenance-label	tag-not-a-sense-path	6-1187	6-p0594	6	ai_translated	None	сегментация под вопросом
9306	vi_s~~h0_34_vini	viS	viniviś	verb.2	free-form-provenance-label	tag-not-a-sense-path	6-1187	6-p0594	6	ai_translated	None	сегментация под вопросом
9307	vi_s~~h0_34_vini	viS	viniviś	verb.3	free-form-provenance-label	tag-not-a-sense-path	6-1187	6-p0594	6	ai_translated	None	сегментация под вопросом
9308	vi_s~~h0_34_vini	viS	viniviś	verb.4	free-form-provenance-label	tag-not-a-sense-path	6-1187	6-p0594	6	ai_translated	None	сегментация под вопросом
9309	vi_s~~h0_34_vini	viS	viniviś	verb.5	free-form-provenance-label	tag-not-a-sense-path	6-1187	6-p0594	6	ai_translated	None	сегментация под вопросом
9310	vi_s~~h0_34_vini	viS	viniviś	verb.6	free-form-provenance-label	tag-not-a-sense-path	6-1187	6-p0594	6	ai_translated	None	сегментация под вопросом
9311	vi_s~~h0_34_vini	viS	viniviś	verb.7	free-form-provenance-label	tag-not-a-sense-path	6-1187	6-p0594	6	ai_translated	None	сегментация под вопросом
9312	vi_s~~h0_34_vini	viS	viniviś	verb.8	free-form-provenance-label	tag-not-a-sense-path	6-1187	6-p0594	6	ai_translated	None	сегментация под вопросом
9313	vi_s~~h0_34_vini	viS	viniviś	verb.9	free-form-provenance-label	tag-not-a-sense-path	6-1187	6-p0594	6	ai_translated	None	сегментация под вопросом
9314	vi_s~~h0_34_vini	viS	viniviś	verb.10	free-form-provenance-label	tag-not-a-sense-path	6-1187	6-p0594	6	ai_translated	None	сегментация под вопросом
9315	vi_s~~h0_35_sa_mni	viS	saṃniviś	part.intro	free-form-provenance-label	tag-not-a-sense-path	6-1187	6-p0594	6	ai_translated	None	сегментация под вопросом
9322	vi_s~~h0_35_sa_mni	viS	saṃniviś	verb.intro	free-form-provenance-label	tag-not-a-sense-path	6-1187	6-p0594	6	ai_translated	None	сегментация под вопросом
9323	vi_s~~h0_35_sa_mni	viS	saṃniviś	verb.2	free-form-provenance-label	tag-not-a-sense-path	6-1187	6-p0594	6	ai_translated	None	сегментация под вопросом
9324	vi_s~~h0_35_sa_mni	viS	saṃniviś	verb.3	free-form-provenance-label	tag-not-a-sense-path	6-1187	6-p0594	6	ai_translated	None	сегментация под вопросом
9325	vi_s~~h0_35_sa_mni	viS	saṃniviś	verb.4	free-form-provenance-label	tag-not-a-sense-path	6-1187	6-p0594	6	ai_translated	None	сегментация под вопросом
9326	vi_s~~h0_35_sa_mni	viS	saṃniviś	verb.5	free-form-provenance-label	tag-not-a-sense-path	6-1187	6-p0594	6	ai_translated	None	сегментация под вопросом
9327	vi_s~~h0_35_sa_mni	viS	saṃniviś	verb.6	free-form-provenance-label	tag-not-a-sense-path	6-1187	6-p0594	6	ai_translated	None	сегментация под вопросом
9328	vi_s~~h0_35_sa_mni	viS	saṃniviś	verb.7	free-form-provenance-label	tag-not-a-sense-path	6-1187	6-p0594	6	ai_translated	None	сегментация под вопросом
9329	vi_s~~h0_35_sa_mni	viS	saṃniviś	verb.8	free-form-provenance-label	tag-not-a-sense-path	6-1187	6-p0594	6	ai_translated	None	сегментация под вопросом
9330	vi_s~~h0_35_sa_mni	viS	saṃniviś	verb.9	free-form-provenance-label	tag-not-a-sense-path	6-1187	6-p0594	6	ai_translated	None	сегментация под вопросом
9331	vi_s~~h0_35_sa_mni	viS	saṃniviś	verb.10	free-form-provenance-label	tag-not-a-sense-path	6-1187	6-p0594	6	ai_translated	None	сегментация под вопросом
9338	vi_s~~h0_37_nis	viS	nisviś	nachtr.	free-form-provenance-label	tag-not-a-sense-path	6-1187	6-p0594	6	ai_translated	None	сегментация под вопросом
9340	vi_s~~h0_38_pari	viS	pareviś	nachtr.	free-form-provenance-label	tag-not-a-sense-path	6-1187	6-p0594	6	ai_translated	None	сегментация под вопросом
